Step    Time(ps)    SystemEnergy(eV)    KineticEnergy(eV)    PotentialEnergy(eV)    Temperature(K)
2112      21.120    -28.521023148760     13.477898740521     -41.998921889280     120.682542091673
2114      21.140    -28.546146188596     13.429011704886     -41.975157893481     120.244802363147
2116      21.160    -28.551986794572     13.393691598269     -41.945678392841     119.928542363313
2118      21.180    -28.548642817209     13.392916451611     -41.941559268820     119.921601617506
2120      21.200    -28.545985056234     13.390844063468     -41.936829119703     119.903045233154
2122      21.220    -28.539310263868     13.360160463542     -41.899470727410     119.628301008487
2124      21.240    -28.517516884389     13.311795238994     -41.829312123383     119.195233632061
2126      21.260    -28.476882327616     13.276610022792     -41.753492350408     118.880181455379
2128      21.280    -28.425697843734     13.275994605208     -41.701692448942     118.874670940730
2130      21.300    -28.377718517890     13.310604100434     -41.688322618324     119.184568050415
2132      21.320    -28.347481261739     13.376204175077     -41.723685436816     119.771958111856
2134      21.340    -28.345609748134     13.438783387168     -41.784393135302     120.332299047982
2136      21.360    -28.362996894048     13.440551684664     -41.803548578713     120.348132572271
2138      21.380    -28.372834549785     13.381626677006     -41.754461226791     119.820511772183
2140      21.400    -28.356992085822     13.319080116338     -41.676072202161     119.260463200383
2142      21.420    -28.320320007407     13.302410317769     -41.622730325176     119.111200046958
2144      21.440    -28.283529820457     13.338309220774     -41.621839041231     119.432642651362
2146      21.460    -28.263994480449     13.391707612275     -41.655702092724     119.910777541223
2148      21.480    -28.264570212683     13.432211613743     -41.696781826426     120.273454688174
2150      21.500    -28.279514583879     13.457562209912     -41.737076793790     120.500446628687
2152      21.520    -28.303817388623     13.472457275837     -41.776274664460     120.633818636822
2154      21.540    -28.332635250490     13.470490153407     -41.803125403897     120.616204812884
2156      21.560    -28.358243576821     13.447177759145     -41.805421335966     120.407463149523
2158      21.580    -28.372770111939     13.413458339636     -41.786228451574     120.105535872683
2160      21.600    -28.374378319098     13.389395776082     -41.763774095180     119.890077113510
2162      21.620    -28.368602809657     13.385392025761     -41.753994835417     119.854227106326
2164      21.640    -28.362829283073     13.397627833168     -41.760457116241     119.963787830208
2166      21.660    -28.363492131664     13.424794314639     -41.788286446303     120.207039401302
2168      21.680    -28.376693858781     13.458165269245     -41.834859128027     120.505846486247
2170      21.700    -28.402143212899     13.467445066941     -41.869588279840     120.588938784059
2172      21.720    -28.425695967536     13.421344610330     -41.847040577866     120.176150381169
2174      21.740    -28.424280187674     13.328880525059     -41.753160712732     119.348217104807
2176      21.760    -28.384711859419     13.245463453268     -41.630175312688     118.601291751579
2178      21.780    -28.317656129706     13.228900229562     -41.546556359268     118.452982880848
2180      21.800    -28.253828888755     13.293929906200     -41.547758794955     119.035265537749
2182      21.820    -28.221542531577     13.387126546704     -41.608669078281     119.869758191757
2184      21.840    -28.222724634284     13.442928143400     -41.665652777684     120.369411637127
2186      21.860    -28.240989467787     13.463335100264     -41.704324568052     120.552137704307
2188      21.880    -28.267500490586     13.489437921975     -41.756938412561     120.785865152510
2190      21.900    -28.307277988510     13.532106819282     -41.839384807792     121.167927007582
2192      21.920    -28.363819041377     13.562203786261     -41.926022827638     121.437418458304
2194      21.940    -28.428521273840     13.557497646475     -41.986018920315     121.395279180983
2196      21.960    -28.488106277000     13.526440417384     -42.014546694384     121.117189440940
2198      21.980    -28.533904758998     13.484590704619     -42.018495463617     120.742462651584
2200      22.000    -28.562659333612     13.438846304288     -42.001505637900     120.332862414580
2202      22.020    -28.572603317732     13.386973997292     -41.959577315023     119.868392248053
2204      22.040    -28.560704797542     13.328129090690     -41.888833888232     119.341488681365
2206      22.060    -28.525007691656     13.277160237422     -41.802167929077     118.885108135827
2208      22.080    -28.472054757153     13.263094821692     -41.735149578845     118.759164903981
2210      22.100    -28.419220606572     13.294270569861     -41.713491176433     119.038315876485
2212      22.120    -28.381439716400     13.336382378367     -41.717822094767     119.415389499040
2214      22.140    -28.357930947555     13.352646051117     -41.710576998672     119.561016158584
2216      22.160    -28.337499912588     13.343452306270     -41.680952218858     119.478694387148
2218      22.180    -28.312508116101     13.331230764698     -41.643738880799     119.369261401076
2220      22.200    -28.283899340548     13.331638116273     -41.615537456821     119.372908870504
2222      22.220    -28.256905821483     13.345100256338     -41.602006077822     119.493450307739
2224      22.240    -28.236437170241     13.367319745886     -41.603756916128     119.692405985790
2226      22.260    -28.225485080595     13.387028469594     -41.612513550189     119.868879998855
2228      22.280    -28.220132111099     13.382302004745     -41.602434115845     119.826558728752
2230      22.300    -28.209280640014     13.354463640282     -41.563744280296     119.577291045726
2232      22.320    -28.187377386323     13.339317816444     -41.526695202767     119.441673724502
2234      22.340    -28.164105791734     13.363610464594     -41.527716256328     119.659192685685
2236      22.360    -28.153873234203     13.402731122103     -41.556604356306     120.009483223350
2238      22.380    -28.156635976908     13.413790883177     -41.570426860085     120.108513503002
2240      22.400    -28.159559248016     13.393723277243     -41.553282525260     119.928826020228
2242      22.420    -28.153496406886     13.372561160297     -41.526057567184     119.739338169172
2244      22.440    -28.141529743405     13.371281429271     -41.512811172676     119.727879321136
2246      22.460    -28.130419762330     13.374068532260     -41.504488294589     119.752835338409
2248      22.480    -28.118173538278     13.360424193089     -41.478597731367     119.630662470962
2250      22.500    -28.099167187364     13.349269310664     -41.448436498028     119.530780464599
2252      22.520    -28.079397890370     13.379045197788     -41.458443088158     119.797396932071
2254      22.540    -28.077594708114     13.453295022257     -41.530889730371     120.462237775537
2256      22.560    -28.107229539066     13.524663762183     -41.631893301249     121.101281080877
2258      22.580    -28.160062600255     13.545797525071     -41.705860125326     121.290515046671
2260      22.600    -28.215802457159     13.529580582979     -41.745383040138     121.145306818429
2262      22.620    -28.265493655568     13.515577395908     -41.781071051476     121.019920788625
2264      22.640    -28.310360513994     13.495152205276     -41.805512719270     120.837031454342
2266      22.660    -28.343118394719     13.441920021119     -41.785038415838     120.360384802753
2268      22.680    -28.351750469732     13.374838992295     -41.726589462027     119.759734119699
2270      22.700    -28.335491393173     13.325758145032     -41.661249538205     119.320258981195
2272      22.720    -28.301370361222     13.295602958435     -41.596973319657     119.050246225811
2274      22.740    -28.257218503746     13.291144360539     -41.548362864285     119.010323464953
2276      22.760    -28.215585001814     13.314868302979     -41.530453304793     119.222750174578
2278      22.780    -28.183439163939     13.332090354679     -41.515529518618     119.376958261404
2280      22.800    -28.155108291992     13.334729617501     -41.489837909493     119.400590502063
2282      22.820    -28.129690377479     13.362989058099     -41.492679435577     119.653628545683
2284      22.840    -28.121121754876     13.421851999408     -41.542973754283     120.180693597059
2286      22.860    -28.134313561937     13.449446638369     -41.583760200306     120.427778935958
2288      22.880    -28.151140351785     13.419740685907     -41.570881037692     120.161788670908
2290      22.900    -28.152803746402     13.373362775103     -41.526166521505     119.746515913598
2292      22.920    -28.137686124153     13.358915535944     -41.496601660097     119.617153794065
2294      22.940    -28.123402027085     13.420753148514     -41.544155175599     120.170854369016
2296      22.960    -28.145072461307     13.571056390498     -41.716128851806     121.516685620349
2298      22.980    -28.232171729302     13.733241391480     -41.965413120782     122.968907408366
2300      23.000    -28.375937428710     13.802854271554     -42.178791700264     123.592228557407
2302      23.020    -28.534003923481     13.756038539834     -42.290042463314     123.173035504939
2304      23.040    -28.664782323659     13.641292589483     -42.306074913142     122.145588033367
2306      23.060    -28.747052648010     13.512396605612     -42.259449253622     120.991439653237
2308      23.080    -28.779584962467     13.406022726045     -42.185607688512     120.038956595938
2310      23.100    -28.773251804991     13.333846444227     -42.107098249218     119.392682474420
2312      23.120    -28.740913609079     13.290054592037     -42.030968201116     119.000565561616
2314      23.140    -28.693728669879     13.273386256145     -41.967114926023     118.851315505158
2316      23.160    -28.642889308172     13.281649629862     -41.924538938034     118.925306634311
2318      23.180    -28.597068915990     13.299047276316     -41.896116192305     119.081087015283
2320      23.200    -28.557362425097     13.303693848392     -41.861056273489     119.122692916991
2322      23.220    -28.516689698166     13.286687691571     -41.803377389737     118.970417975925
2324      23.240    -28.468029404109     13.266793295709     -41.734822699818     118.792281434600
2326      23.260    -28.413394045151     13.262918665259     -41.676312710410     118.757587580504
2328      23.280    -28.358271046886     13.264832014076     -41.623103060962     118.774719909782
2330      23.300    -28.302780735828     13.272721454310     -41.575502190138     118.845362798665
2332      23.320    -28.254602903899     13.329753200916     -41.584356104815     119.356031137464
2334      23.340    -28.237301180881     13.433167044120     -41.670468225001     120.282009713616
2336      23.360    -28.259162636508     13.502496509145     -41.761659145653     120.902793134106
2338      23.380    -28.301239387455     13.509473821329     -41.810713208784     120.965268731193
2340      23.400    -28.341926032627     13.481586131451     -41.823512164078     120.715559383147
2342      23.420    -28.369674198346     13.442410993247     -41.812085191593     120.364781019525
2344      23.440    -28.382265656179     13.415900454857     -41.798166111036     120.127402832711
2346      23.460    -28.387608723941     13.416526887843     -41.804135611784     120.133011980439
2348      23.480    -28.394786288523     13.430493564624     -41.825279853147     120.258071093216
2350      23.500    -28.408108787007     13.450867024934     -41.858975811941     120.440497228676
2352      23.520    -28.430296125406     13.473196983181     -41.903493108588     120.640442055241
2354      23.540    -28.460664392690     13.486880059899     -41.947544452589     120.762961782810
2356      23.560    -28.495587598467     13.485130090418     -41.980717688886     120.747292369531
2358      23.580    -28.527125649400     13.450140105527     -41.977265754927     120.433988314814
2360      23.600    -28.539598114719     13.374828907767     -41.914427022486     119.759643821763
2362      23.620    -28.519484688515     13.288987299495     -41.808471988010     118.991008910416
2364      23.640    -28.467258137721     13.229131879815     -41.696390017536     118.455057101904
2366      23.660    -28.394569567180     13.208626705175     -41.603196272355     118.271451582288
2368      23.680    -28.318552829392     13.242923834932     -41.561476664324     118.578551738268
2370      23.700    -28.263838091595     13.334463906569     -41.598301998165     119.398211298052
2372      23.720    -28.248328469892     13.429530270391     -41.677858740283     120.249445653963
2374      23.740    -28.265498774481     13.475155771587     -41.740654546068     120.657981255433
2376      23.760    -28.295370068939     13.481531796432     -41.776901865371     120.715072861592
2378      23.780    -28.327487416268     13.486643484808     -41.814130901076     120.760843464227
2380      23.800    -28.362933311760     13.491911231531     -41.854844543291     120.808011429941
2382      23.820    -28.397795473972     13.468123994556     -41.865919468528     120.595017974299
2384      23.840    -28.418657647102     13.418487377578     -41.837145024679     120.150566414519
2386      23.860    -28.420680640769     13.393637726223     -41.814318366992     119.928059987275
2388      23.880    -28.419475741974     13.426371712607     -41.845847454581     120.221163590856
2390      23.900    -28.436343481033     13.487441625158     -41.923785106191     120.767990098006
2392      23.920    -28.475973895421     13.521664444468     -41.997638339889     121.074424870323
2394      23.940    -28.523373956777     13.503064272243     -42.026438229020     120.907876945407
2396      23.960    -28.558367997502     13.453741677914     -42.012109675416     120.466237177905
2398      23.980    -28.574873079839     13.424776569778     -41.999649649617     120.206880511923
2400      24.000    -28.584791985678     13.429556283263     -42.014348268941     120.249678575994
2402      24.020    -28.597024505959     13.427937337038     -42.024961842997     120.235182358908
2404      24.040    -28.604923859422     13.395924003856     -42.000847863278     119.948531560915
2406      24.060    -28.597573441199     13.349165946388     -41.946739387587     119.529854929851
2408      24.080    -28.572321997453     13.313367141801     -41.885689139254     119.209308617365
2410      24.100    -28.535041610961     13.294644924671     -41.829686535632     119.041667889358
2412      24.120    -28.490895560774     13.281660658306     -41.772556219079     118.925405384175
2414      24.140    -28.441731642170     13.272181377876     -41.713913020046     118.840526896696
2416      24.160    -28.389156308925     13.276306152972     -41.665462461897     118.877460572613
2418      24.180    -28.342452062217     13.309004991112     -41.651457053330     119.170249455081
2420      24.200    -28.308984726098     13.327486160975     -41.636470887073     119.335731820162
2422      24.220    -28.276871968021     13.311397562948     -41.588269530969     119.191672798350
2424      24.240    -28.240093943223     13.311373220956     -41.551467164178     119.191454837559
2426      24.260    -28.205698262968     13.317503589084     -41.523201852052     119.246346807283
2428      24.280    -28.170327990117     13.298775178608     -41.469103168725     119.078650623398
2430      24.300    -28.126038731720     13.278803811014     -41.404842542734     118.899824868984
2432      24.320    -28.076870575542     13.290399749053     -41.367270324596     119.003656134331
2434      24.340    -28.036514847723     13.334264137804     -41.370778985527     119.396422547236
2436      24.360    -28.015172978509     13.383928191686     -41.399101170195     119.841119779973
2438      24.380    -28.011930669146     13.417516895464     -41.429447564610     120.141876614220
2440      24.400    -28.020358806776     13.438948123199     -41.459306929974     120.333774111963
2442      24.420    -28.037428598397     13.457075213231     -41.494503811628     120.496086008492
2444      24.440    -28.060542956146     13.464716372134     -41.525259328280     120.564505759874
2446      24.460    -28.085843949843     13.466626472734     -41.552470422577     120.581609004266
2448      24.480    -28.112061411685     13.468487555351     -41.580548967036     120.598273336415
2450      24.500    -28.138810567032     13.469693131802     -41.608503698834     120.609068196475
2452      24.520    -28.166443243813     13.469943769696     -41.636387013509     120.611312434893
2454      24.540    -28.193135325451     13.454191513243     -41.647326838694     120.470265051398
2456      24.560    -28.210277563927     13.413342352190     -41.623619916117     120.104497308727
2458      24.580    -28.210020140539     13.367502047832     -41.577522188370     119.694038336843
2460      24.600    -28.192409915237     13.329666380638     -41.522076295876     119.355253739443
2462      24.620    -28.159916302897     13.306173797904     -41.466090100801     119.144898649286
2464      24.640    -28.121708164297     13.326611587960     -41.448319752257     119.327900800149
2466      24.660    -28.098300283755     13.399445061466     -41.497745345221     119.980059486107
2468      24.680    -28.106897531338     13.484535424279     -41.591432955617     120.741967665531
2470      24.700    -28.146702312354     13.540658514299     -41.687360826653     121.244499796389
2472      24.720    -28.205318265607     13.562516978635     -41.767835244242     121.440222816210
2474      24.740    -28.269968048329     13.554497115336     -41.824465163666     121.368412105300
2476      24.760    -28.327970721221     13.512939494414     -41.840910215635     120.996300737442
2478      24.780    -28.365909207430     13.445113407336     -41.811022614766     120.388978723358
2480      24.800    -28.375894932204     13.372316840308     -41.748211772513     119.737150501942
2482      24.820    -28.357389037085     13.300258541876     -41.657647578961     119.091932816232
2484      24.840    -28.308348149475     13.228967036491     -41.537315185966     118.453581077207
2486      24.860    -28.234122731730     13.214977207395     -41.449099939125     118.328314656143
2488      24.880    -28.166368810966     13.294876722431     -41.461245533398     119.043743431213
2490      24.900    -28.135718383856     13.403254815549     -41.538973199405     120.014172430293
2492      24.920    -28.145505652721     13.479762558922     -41.625268211643     120.699230920327
2494      24.940    -28.180906948768     13.515965607843     -41.696872556611     121.023396879675
2496      24.960    -28.228144057073     13.537789933323     -41.765933990395     121.218814216535
2498      24.980    -28.285625375257     13.575525175768     -41.861150551024     121.556699600036
2500      25.000    -28.360647497721     13.624403921235     -41.985051418956     121.994365097512
2502      25.020    -28.453573362889     13.653874466642     -42.107447829531     122.258247502702
2504      25.040    -28.555357751952     13.655224355748     -42.210582107701     122.270334553661
2506      25.060    -28.655275255577     13.629226423933     -42.284501679510     122.037546300758
2508      25.080    -28.741458427713     13.573670299699     -42.315128727413     121.540090841984
2510      25.100    -28.802843149146     13.503592734685     -42.306435883830     120.912608854444
2512      25.120    -28.837150873185     13.449035966900     -42.286186840085     120.424101739849
2514      25.140    -28.853159161256     13.420570514987     -42.273729676242     120.169219048947
2516      25.160    -28.858389410244     13.398995861727     -42.257385271972     119.976037303764
2518      25.180    -28.855307107689     13.387962673163     -42.243269780852     119.877244957200
2520      25.200    -28.850593098842     13.397035122239     -42.247628221081     119.958480633371
2522      25.220    -28.850216980401     13.406620359527     -42.256837339928     120.044307869847
2524      25.240    -28.852117286214     13.399512674736     -42.251629960950     119.980664902538
2526      25.260    -28.849124349262     13.368326662456     -42.217451011718     119.701422024096
2528      25.280    -28.830215178297     13.308088763585     -42.138303941883     119.162045456134
2530      25.300    -28.784953482655     13.237830715228     -42.022784197883     118.532947401506
2532      25.320    -28.713586867383     13.190094186054     -41.903681053437     118.105509430474
2534      25.340    -28.626999358936     13.169528484609     -41.796527843545     117.921361947400
2536      25.360    -28.532777857790     13.149365713344     -41.682143571134     117.740822344098
2538      25.380    -28.428420148838     13.122547383104     -41.550967531942     117.500688156244
2540      25.400    -28.315390350078     13.121808368971     -41.437198719049     117.494070944924
2542      25.420    -28.206530615420     13.152160002747     -41.358690618168     117.765842709297
2544      25.440    -28.110020310744     13.187802532242     -41.297822842986     118.084989717951
2546      25.460    -28.028257922134     13.237687772438     -41.265945694572     118.531667476523
2548      25.480    -27.970064636878     13.322646234683     -41.292710871561     119.292394604197
2550      25.500    -27.949856200819     13.433969892393     -41.383826093212     120.289198502643
2552      25.520    -27.974193329000     13.531616837297     -41.505810166297     121.163539656655
2554      25.540    -28.032528797504     13.580326234091     -41.612855031596     121.599688788064
2556      25.560    -28.104723616771     13.590428280491     -41.695151897262     121.690143588428
2558      25.580    -28.180867561299     13.603934212581     -41.784801773880     121.811077144116
2560      25.600    -28.264800679926     13.624835615518     -41.889636295444     121.998230534141
2562      25.620    -28.354532303016     13.617068068699     -41.971600371714     121.928679091887
2564      25.640    -28.436875554273     13.574214919025     -42.011090473298     121.544967421481
2566      25.660    -28.499899427444     13.515456223058     -42.015355650502     121.018835794012
2568      25.680    -28.539344262128     13.463548606248     -42.002892868376     120.554049459647
2570      25.700    -28.560933376798     13.438143162494     -41.999076539292     120.326566408003
2572      25.720    -28.575247000616     13.427538583795     -42.002785584411     120.231611879862
2574      25.740    -28.583774894324     13.395171213772     -41.978946108096     119.941790998254
2576      25.760    -28.574987908235     13.326748112333     -41.901736020568     119.329123253940
2578      25.780    -28.536230312466     13.243121948264     -41.779352260731     118.580325666167
2580      25.800    -28.464894056654     13.174023825699     -41.638917882353     117.961613710729
2582      25.820    -28.368797818933     13.140666197312     -41.509464016245     117.662925950163
2584      25.840    -28.264401020113     13.165661250321     -41.430062270435     117.886734319332
2586      25.860    -28.178094117318     13.263851852726     -41.441945970044     118.765943440563
2588      25.880    -28.137521387190     13.405516007642     -41.543037394832     120.034419385346
2590      25.900    -28.153571301733     13.534659535173     -41.688230836906     121.190784297793
2592      25.920    -28.216775778816     13.610563893013     -41.827339671830     121.870440009444
2594      25.940    -28.302717728545     13.615340550666     -41.918058279211     121.913210711263
2596      25.960    -28.383675936342     13.568104090525     -41.951780026867     121.490250411666
2598      25.980    -28.444039902156     13.514365465775     -41.958405367932     121.009069037024
2600      26.000    -28.485278056999     13.478744586186     -41.964022643186     120.690115883933
2602      26.020    -28.513597796668     13.447853002102     -41.961450798770     120.413509346941
2604      26.040    -28.528233172636     13.398421785983     -41.926654958619     119.970896968347
2606      26.060    -28.519616438762     13.318568371311     -41.838184810073     119.255880980858
2608      26.080    -28.476186420255     13.227865806854     -41.704052227108     118.443720549642
2610      26.100    -28.399043296693     13.175175864300     -41.574219160993     117.971929187175
2612      26.120    -28.308023014716     13.188721564819     -41.496744579536     118.093218833618
2614      26.140    -28.228625755802     13.249462664068     -41.478088419871     118.637101111409
2616      26.160    -28.175181262579     13.315972899080     -41.491154161659     119.232640845820
2618      26.180    -28.146016613899     13.359226555728     -41.505243169626     119.619938698361
2620      26.200    -28.131329221140     13.377366044925     -41.508695266065     119.782361618339
2622      26.220    -28.122282841761     13.374101091506     -41.496383933267     119.753126877372
2624      26.240    -28.108686598761     13.338139540851     -41.446826139613     119.431123319244
2626      26.260    -28.076795837600     13.280149578537     -41.356945416137     118.911875014841
2628      26.280    -28.022857626181     13.244052916394     -41.266910542575     118.588661654040
2630      26.300    -27.959407736561     13.257364920723     -41.216772657284     118.707858759890
2632      26.320    -27.906770804149     13.324893670209     -41.231664474358     119.312518381481
2634      26.340    -27.886947251834     13.440204307939     -41.327151559773     120.345022124037
2636      26.360    -27.916491185483     13.569177087523     -41.485668273007     121.499858141176
2638      26.380    -27.994991178663     13.660364956502     -41.655356135165     122.316364040804
2640      26.400    -28.103179555374     13.681950151375     -41.785129706749     122.509640176719
2642      26.420    -28.212124043413     13.629307192214     -41.841431235627     122.038269508559
2644      26.440    -28.292847719522     13.519750771231     -41.812598490752     121.057289636156
2646      26.460    -28.326888341300     13.397340446331     -41.724228787630     119.961214537831
2648      26.480    -28.314558131649     13.300488769116     -41.615046900765     119.093994295487
2650      26.500    -28.266688936441     13.232343155937     -41.499032092377     118.483811210625
2652      26.520    -28.193795101272     13.186742382912     -41.380537484184     118.075497027840
2654      26.540    -28.104435994711     13.165255760791     -41.269691755502     117.883103522855
2656      26.560    -28.010079431887     13.186080161501     -41.196159593388     118.069567426729
2658      26.580    -27.929987817086     13.257520415383     -41.187508232470     118.709251075652
2660      26.600    -27.882063452600     13.358390591510     -41.240454044110     119.612453385638
2662      26.620    -27.875909545950     13.466848086032     -41.342757631982     120.583593353360
2664      26.640    -27.912434903445     13.557153437473     -41.469588340918     121.392197096884
2666      26.660    -27.980819456450     13.598905093319     -41.579724549769     121.766045874128
2668      26.680    -28.059277631161     13.578308355309     -41.637585986470     121.581620486341
2670      26.700    -28.123491192519     13.509255052601     -41.632746245120     120.963309852680
2672      26.720    -28.157620997948     13.429820182863     -41.587441180812     120.252041561144
2674      26.740    -28.162551852628     13.377776253585     -41.540328106213     119.786034670405
2676      26.760    -28.150537574989     13.360762866247     -41.511300441236     119.633694986523
2678      26.780    -28.134461305854     13.377006296764     -41.511467602618     119.779140394952
2680      26.800    -28.129435833908     13.437449021199     -41.566884855107     120.320350992849
2682      26.820    -28.153372206538     13.528856917049     -41.682229123587     121.138827036541
2684      26.840    -28.213501864798     13.599042479897     -41.812544344695     121.767276048196
2686      26.860    -28.294777528322     13.604794267118     -41.899571795440     121.818778164122
2688      26.880    -28.372125472971     13.554009210062     -41.926134683033     121.364043349462
2690      26.900    -28.425033364520     13.461962324498     -41.886995689018     120.539845723754
2692      26.920    -28.436964688493     13.343062039764     -41.780026728257     119.475199899256
2694      26.940    -28.401503639306     13.239615686793     -41.641119326100     118.548930227182
2696      26.960    -28.329451240553     13.184343775864     -41.513795016417     118.054019644630
2698      26.980    -28.240554367753     13.184126245370     -41.424680613123     118.052071853401
2700      27.000    -28.157771114900     13.242621353327     -41.400392468226     118.575843285733
2702      27.020    -28.104362852358     13.343523085107     -41.447885937465     119.479328148404
2704      27.040    -28.092209920235     13.438847085428     -41.531057005663     120.332869408994
2706      27.060    -28.113711369507     13.492189496704     -41.605900866211     120.810503045959
2708      27.080    -28.152185452424     13.506408671407     -41.658594123830     120.937823052039
2710      27.100    -28.193356262997     13.488290235062     -41.681646498059     120.775588641546
2712      27.120    -28.223254954907     13.439579729005     -41.662834683912     120.339429577685
2714      27.140    -28.232445252243     13.386238768510     -41.618684020754     119.861808931168
2716      27.160    -28.221889529909     13.342407677108     -41.564297207017     119.469340666279
2718      27.180    -28.193504532384     13.300918816506     -41.494423348890     119.097844985657
2720      27.200    -28.149414137519     13.278669900170     -41.428084037690     118.898625817012
2722      27.220    -28.101064567223     13.299270511063     -41.400335078287     119.083085883011
2724      27.240    -28.065512538492     13.350772442988     -41.416284981480     119.544239671667
2726      27.260    -28.050860636702     13.392417832476     -41.443278469178     119.917136928614
2728      27.280    -28.048359459834     13.393054877196     -41.441414337030     119.922841094947
2730      27.300    -28.041833209049     13.367974090577     -41.409807299626     119.698265057902
2732      27.320    -28.026018515042     13.360251214212     -41.386269729254     119.629113599658
2734      27.340    -28.011656065412     13.397014846975     -41.408670912387     119.958299086491
2736      27.360    -28.017141071992     13.469492683151     -41.486633755143     120.607273357883
2738      27.380    -28.052191282483     13.537409560487     -41.589600842970     121.215408317613
2740      27.400    -28.111215432285     13.574370257412     -41.685585689697     121.546358337957
2742      27.420    -28.181869831215     13.577700882875     -41.759570714089     121.576181113404
2744      27.440    -28.250076006465     13.540026295290     -41.790102301756     121.238838839994
2746      27.460    -28.297950324060     13.459575879053     -41.757526203112     120.518477236837
2748      27.480    -28.311023168435     13.365157240647     -41.676180409082     119.673042683352
2750      27.500    -28.287826328801     13.289045312997     -41.576871641798     118.991528369496
2752      27.520    -28.237110553804     13.246374652428     -41.483485206232     118.609450725993
2754      27.540    -28.173649570682     13.250221113167     -41.423870683849     118.643892345492
2756      27.560    -28.117246171376     13.304913053425     -41.422159224802     119.133609808825
2758      27.580    -28.087152432063     13.397575346800     -41.484727778862     119.963317861671
2760      27.600    -28.096871959572     13.503670139114     -41.600542098685     120.913301941952
2762      27.620    -28.147532976577     13.582532329734     -41.730065306312     121.619442403628
2764      27.640    -28.223904253339     13.601562052975     -41.825466306315     121.789836574132
2766      27.660    -28.300811415930     13.558711019673     -41.859522435604     121.406143853944
2768      27.680    -28.355611349804     13.489459173559     -41.845070523363     120.786055441457
2770      27.700    -28.385267380538     13.457673843416     -41.842941223954     120.501446206989
2772      27.720    -28.410237307052     13.481331253782     -41.891568560834     120.713277181328
2774      27.740    -28.445955346900     13.491199677576     -41.937155024476     120.801640099974
2776      27.760    -28.477293221134     13.426699851893     -41.903993073027     120.224101785004
2778      27.780    -28.475331798772     13.312162946074     -41.787494744846     119.198526120453
2780      27.800    -28.427474998429     13.218357791462     -41.645832789891     118.358584766254
2782      27.820    -28.349868705389     13.201104537679     -41.550973243068     118.204097292653
2784      27.840    -28.274455204059     13.250730436413     -41.525185640472     118.648452880127
2786      27.860    -28.220530068808     13.309517266014     -41.530047334822     119.174836419166
2788      27.880    -28.188144332528     13.365729789920     -41.553874122448     119.678169350573
2790      27.900    -28.181345370088     13.447227131835     -41.628572501923     120.407905237852
2792      27.920    -28.209397261566     13.534799863466     -41.744197125032     121.192040812288
2794      27.940    -28.269826394591     13.583927642910     -41.853754037501     121.631936186544
2796      27.960    -28.342971392574     13.565045279666     -41.908016672240     121.462861493165
2798      27.980    -28.401052282630     13.488596229979     -41.889648512609     120.778328552654
2800      28.000    -28.426132752928     13.405363056428     -41.831495809356     120.033049843869
2802      28.020    -28.421441578601     13.365707907314     -41.787149485915     119.677973411388
2804      28.040    -28.407716153646     13.395042134976     -41.802758288622     119.940635212955
2806      28.060    -28.413479950780     13.488273088854     -41.901753039634     120.775435112576
2808      28.080    -28.460663286534     13.598059152456     -42.058722438989     121.758471229462
2810      28.100    -28.548246800098     13.654438918771     -42.202685718869     122.263301667237
2812      28.120    -28.648224274014     13.610896060803     -42.259120334817     121.873414275245
2814      28.140    -28.719764058582     13.476288596995     -42.196052655577     120.668124694898
2816      28.160    -28.731577836753     13.311025494778     -42.042603331531     119.188341260293
2818      28.180    -28.680573269306     13.196130874834     -41.876704144140     118.159562585337
2820      28.200    -28.593918224854     13.173728397075     -41.767646621929     117.958968411338
2822      28.220    -28.506575047310     13.212223432204     -41.718798479513     118.303657059520
2824      28.240    -28.435948820257     13.252180226474     -41.688129046731     118.661434454883
2826      28.260    -28.377896859362     13.259719853601     -41.637616712964     118.728945079923
2828      28.280    -28.319004059024     13.240772863230     -41.559776922254     118.559291708352
2830      28.300    -28.252261819516     13.231325267062     -41.483587086577     118.474696925132
2832      28.320    -28.185913275601     13.261484871307     -41.447398146908     118.744749236610
2834      28.340    -28.135921989388     13.322099338192     -41.458021327580     119.287497634718
2836      28.360    -28.110680995136     13.379574561512     -41.490255556648     119.802136911288
2838      28.380    -28.105753959305     13.415539555859     -41.521293515163     120.124171304604
2840      28.400    -28.113729234704     13.444834042622     -41.558563277326     120.386477261931
2842      28.420    -28.134783567092     13.483818359747     -41.618601926838     120.735546993265
2844      28.440    -28.172134604439     13.522109393107     -41.694243997547     121.078408987871
2846      28.460    -28.223038120676     13.539719992796     -41.762758113472     121.236096174808
2848      28.480    -28.277956028493     13.527633587673     -41.805589616166     121.127873214904
2850      28.500    -28.325148638715     13.487398607724     -41.812547246439     120.767604915315
2852      28.520    -28.353585144083     13.421938177867     -41.775523321950     120.181465248173
2854      28.540    -28.353471251043     13.339565547354     -41.693036798397     119.443891933485
2856      28.560    -28.319851832851     13.264132941510     -41.583984774361     118.768460339503
2858      28.580    -28.259663592331     13.227340848998     -41.487004441329     118.439020021041
2860      28.600    -28.189516048149     13.235063528522     -41.424579576670     118.508169716750
2862      28.620    -28.126295157920     13.280361747238     -41.406656905158     118.913774796007
