Step    Time(ps)    SystemEnergy(eV)    KineticEnergy(eV)    PotentialEnergy(eV)    Temperature(K)
762       7.620     -25.812472563462     12.785847505478     -38.598320068939     114.485841559149
764       7.640     -25.809114863142     12.898315102882     -38.707429966025     115.492888415567
766       7.660     -25.816174772982     12.996370721759     -38.812545494741     116.370888879897
768       7.680     -25.811349064288     12.945623781234     -38.756972845522     115.916495364724
770       7.700     -25.812904673587     12.902216338836     -38.715121012423     115.527820498177
772       7.720     -25.807304137822     12.645030256121     -38.452334393943     113.224948897034
774       7.740     -25.813424155866     12.641433630279     -38.454857786144     113.192744325830
776       7.760     -25.825257796190     12.870394018191     -38.695651814381     115.242880046804
778       7.780     -25.807499901116     12.711575281604     -38.519075182719     113.820800149024
780       7.800     -25.822787142924     12.731522618688     -38.554309761612     113.999410731699
782       7.820     -25.822053120565     12.858697284940     -38.680750405505     115.138146250379
784       7.840     -25.822825565271     12.970687547787     -38.793513113058     116.140919002277
786       7.860     -25.805454625763     12.819513452330     -38.624968078093     114.787290036121
788       7.880     -25.817702888537     12.901180179854     -38.718883068391     115.518542620197
790       7.900     -25.813936917326     12.899649875674     -38.713586793000     115.504840113433
792       7.920     -25.815891557137     12.795518830924     -38.611410388062     114.572439638181
794       7.940     -25.819503589882     12.618879013183     -38.438382603065     112.990787879991
796       7.960     -25.810012118984     12.506829381830     -38.316841500813     111.987483536156
798       7.980     -25.813859525156     12.613865757719     -38.427725282875     112.945898656145
800       8.000     -25.816359234899     12.834010769250     -38.650370004149     114.917100557265
802       8.020     -25.820082015899     12.890703903003     -38.710785918902     115.424736920480
804       8.040     -25.816906584752     12.707780309797     -38.524686894550     113.786819566921
806       8.060     -25.807027435802     12.716037855835     -38.523065291637     113.860758514412
808       8.080     -25.827912027176     12.974320990664     -38.802233017841     116.173453237133
810       8.100     -25.810849318904     12.758197260976     -38.569046579881     114.238258322319
812       8.120     -25.816688918880     12.623360854350     -38.440049773230     113.030918763577
814       8.140     -25.815211936299     12.738290569263     -38.553502505562     114.060011682630
816       8.160     -25.817303432547     12.818995962057     -38.636299394603     114.782656373046
818       8.180     -25.815222921427     12.857533260130     -38.672756181557     115.127723448141
820       8.200     -25.821858775971     13.014424877466     -38.836283653437     116.532547714709
822       8.220     -25.817892604513     12.934657480254     -38.752550084767     115.818301936716
824       8.240     -25.813433409614     12.594004494727     -38.407437904341     112.768058790070
826       8.260     -25.812513474052     12.313881295906     -38.126394769958     110.259805806173
828       8.280     -25.812870642644     12.495138873010     -38.308009515654     111.882805473957
830       8.300     -25.816397232876     12.892637530231     -38.709034763107     115.442050824807
832       8.320     -25.822709922748     13.062646402300     -38.885356325049     116.964328388577
834       8.340     -25.805499773122     12.816755659611     -38.622255432733     114.762596466123
836       8.360     -25.813062272162     12.926340582371     -38.739402854533     115.743831546478
838       8.380     -25.819903482038     12.983675104404     -38.803578586442     116.257210968723
840       8.400     -25.814586852959     12.597188765574     -38.411775618533     112.796571090677
842       8.420     -25.801550212732     12.323205960027     -38.124756172759     110.343299842734
844       8.440     -25.819439604868     12.651967514274     -38.471407119142     113.287065846055
846       8.460     -25.813034236747     12.865966902974     -38.679001139721     115.203239185208
848       8.480     -25.813405208716     12.997855128125     -38.811260336842     116.384180412744
850       8.500     -25.817438438569     12.956060354591     -38.773498793160     116.009945555118
852       8.520     -25.811828163406     12.685632269428     -38.497460432834     113.588503652435
854       8.540     -25.810762541554     12.623662956638     -38.434425498192     113.033623819670
856       8.560     -25.839791218305     12.773190347153     -38.612981565457     114.372508014232
858       8.580     -25.804461689137     12.215210740504     -38.019672429641     109.376299134636
860       8.600     -25.823317247080     12.263615606068     -38.086932853148     109.809721460947
862       8.620     -25.816422881464     12.518682801134     -38.335105682598     112.093620316206
864       8.640     -25.819863644060     12.722457334911     -38.542320978971     113.918239214388
866       8.660     -25.817493519110     12.886675225406     -38.704168744516     115.388663711810
868       8.680     -25.813685117979     12.880461039057     -38.694146157035     115.333021224795
870       8.700     -25.814193011515     12.777018713535     -38.591211725050     114.406787614930
872       8.720     -25.816301068172     12.659946622073     -38.476247690245     113.358511627879
874       8.740     -25.812943095358     12.550421290979     -38.363364386337     112.377810137658
876       8.760     -25.816376394699     12.608110184886     -38.424486579585     112.894362643446
878       8.780     -25.811486006456     12.776270488618     -38.587756495075     114.400087929265
880       8.800     -25.817388227074     12.986333112005     -38.803721339078     116.281011052133
882       8.820     -25.811480037185     12.959432645108     -38.770912682293     116.040141403898
884       8.840     -25.813364555424     12.856764481028     -38.670129036452     115.120839718110
886       8.860     -25.808616419681     12.692016587249     -38.500633006930     113.645669514777
888       8.880     -25.812304006817     12.549746955967     -38.362050962784     112.371772070077
890       8.900     -25.804609701942     12.398791022678     -38.203400724620     111.020096551224
892       8.920     -25.820068411841     12.675971281622     -38.496039693463     113.501998137735
894       8.940     -25.818582575164     12.866655334371     -38.685237909534     115.209403473324
896       8.960     -25.811924448160     12.875314335056     -38.687238783217     115.286937088526
898       8.980     -25.814111794203     12.894873980970     -38.708985775173     115.462076243136
900       9.000     -25.813661811008     12.919813475508     -38.733475286516     115.685387135827
902       9.020     -25.809516330295     12.974119034991     -38.783635365286     116.171644904504
904       9.040     -25.816533728653     13.067163344300     -38.883697072953     117.004773568759
906       9.060     -25.806477871962     12.947261569417     -38.753739441379     115.931160294706
908       9.080     -25.815990447625     12.928662445551     -38.744652893177     115.764621756906
910       9.100     -25.811920583226     12.854091743901     -38.666012327127     115.096907744959
912       9.120     -25.813979095320     12.874099686215     -38.688078781535     115.276060993323
914       9.140     -25.812867202118     12.809744799186     -38.622612001304     114.699820474511
916       9.160     -25.811000871895     12.882908155564     -38.693909027459     115.354932966870
918       9.180     -25.814638280618     13.092670099799     -38.907308380417     117.233163776565
920       9.200     -25.817741976673     13.109625906620     -38.927367883293     117.384987878360
922       9.220     -25.809570241538     12.945662742062     -38.755232983600     115.916844224125
924       9.240     -25.815399828776     12.863321821377     -38.678721650152     115.179554842616
926       9.260     -25.808137141772     12.825270596389     -38.633407738160     114.838840117742
928       9.280     -25.816949209492     12.968647994401     -38.785597203893     116.122656623839
930       9.300     -25.823734182809     13.037908069922     -38.861642252731     116.742818723309
932       9.320     -25.805835261354     12.728553014621     -38.534388275975     113.972820580324
934       9.340     -25.818672762577     12.763868785495     -38.582541548072     114.289041757454
936       9.360     -25.819098487210     12.866807119085     -38.685905606295     115.210762569836
938       9.380     -25.812030923189     12.866993139968     -38.679024063157     115.212428220649
940       9.400     -25.815839596210     12.993554111388     -38.809393707597     116.345668650378
942       9.420     -25.814605748971     13.005724117178     -38.820329866149     116.454640179573
944       9.440     -25.812505968921     13.005622782702     -38.818128751623     116.453732819869
946       9.460     -25.813523298922     12.943171915414     -38.756695214336     115.894541096791
948       9.480     -25.809400254764     12.882601296450     -38.692001551213     115.352185317647
950       9.500     -25.813471056130     12.985105920354     -38.798576976484     116.270022647267
952       9.520     -25.820543260102     12.865941635408     -38.686484895510     115.203012936728
954       9.540     -25.798429494055     12.556141808053     -38.354571302108     112.429032257355
956       9.560     -25.821553974347     12.855113508120     -38.676667482467     115.106056730692
958       9.580     -25.819275505351     12.931191505111     -38.750467010461     115.787267225803
960       9.600     -25.805781918611     12.774130338786     -38.579912257397     114.380924799524
962       9.620     -25.817631283311     12.950669958563     -38.768301241874     115.961679374454
964       9.640     -25.807251694900     13.013583882699     -38.820835577599     116.525017357911
966       9.660     -25.815161835204     13.163279835337     -38.978441670541     117.865410875699
968       9.680     -25.818219918249     13.157081085788     -38.975301004037     117.809906611438
970       9.700     -25.804943082800     12.891289095030     -38.696232177830     115.429976792271
972       9.720     -25.807775015262     12.894381347806     -38.702156363069     115.457665153270
974       9.740     -25.812995291120     12.958829940104     -38.771825231224     116.034744719045
976       9.760     -25.802361813295     12.881604533038     -38.683966346333     115.343260191806
978       9.780     -25.806371679403     13.106213116274     -38.912584795677     117.354429389790
980       9.800     -25.815019057073     13.383067133251     -39.198086190324     119.833409770955
982       9.820     -25.818802400212     13.215722815925     -39.034525216137     118.334990914403
984       9.840     -25.803431130175     12.706396045428     -38.509827175603     113.774424716192
986       9.860     -25.803323940774     12.528897458070     -38.332221398845     112.185083443313
988       9.880     -25.818204778267     12.829061101984     -38.647265880250     114.872780708914
990       9.900     -25.809480471354     13.069643733625     -38.879124204979     117.026983239189
992       9.920     -25.809996778456     13.181182845656     -38.991179624112     118.025716338586
994       9.940     -25.819437940841     13.263012144918     -39.082450085759     118.758424607339
996       9.960     -25.805358398849     13.031242528854     -38.836600927703     116.683134758028
998       9.980     -25.812895572402     12.859868757725     -38.672764330127     115.148635742576
1000      10.000    -25.806709746356     12.817894109788     -38.624603856144     114.772790270369
1002      10.020    -25.814012957722     12.978238693052     -38.792251650775     116.208532761951
1004      10.040    -25.814908963585     13.002886565903     -38.817795529488     116.429232442964
1006      10.060    -25.820946059167     12.857877263172     -38.678823322339     115.130803688054
1008      10.080    -25.808655450785     12.870719094496     -38.679374545281     115.245790814690
1010      10.100    -25.821500808651     13.158690306247     -38.980191114898     117.824315742976
1012      10.120    -25.814300821740     12.913983755709     -38.728284577449     115.633187203281
1014      10.140    -25.805305686601     12.679022934712     -38.484328621314     113.529322964820
1016      10.160    -25.809509393407     12.876423045640     -38.685932439046     115.296864601283
1018      10.180    -25.815526940051     12.954585429750     -38.770112369801     115.996738920858
1020      10.200    -25.805792723616     12.759373463560     -38.565166187176     114.248790165636
1022      10.220    -25.809783728897     12.818271343998     -38.628055072895     114.776168065707
1024      10.240    -25.810172487378     12.969430994362     -38.779603481740     116.129667688964
1026      10.260    -25.810679748543     12.967662456899     -38.778342205442     116.113832015991
1028      10.280    -25.811103916072     12.870806339749     -38.681910255821     115.246572017981
1030      10.300    -25.815548382970     12.730626180616     -38.546174563587     113.991383929646
1032      10.320    -25.807146829075     12.533770554987     -38.340917384062     112.228717672584
1034      10.340    -25.812140600317     12.671111310327     -38.483251910644     113.458481436679
1036      10.360    -25.810752229268     12.884824709683     -38.695576938951     115.372093996756
1038      10.380    -25.813421669634     13.029265924306     -38.842687593939     116.665436030191
1040      10.400    -25.812385578332     12.990538992034     -38.802924570366     116.318670950267
1042      10.420    -25.803287680472     12.940133430529     -38.743421111001     115.867334179226
1044      10.440    -25.819419899728     13.007850705294     -38.827270605023     116.473681876262
1046      10.460    -25.803521450566     12.628399409407     -38.431920859973     113.076034522670
1048      10.480    -25.804821625590     12.576549263138     -38.381370888729     112.611762785661
1050      10.500    -25.815899179147     12.696228010559     -38.512127189706     113.683379048040
1052      10.520    -25.811043313236     12.552342149889     -38.363385463125     112.395009713108
1054      10.540    -25.805514272486     12.485259436759     -38.290773709245     111.794343948599
1056      10.560    -25.816956292426     12.738257376112     -38.555213668538     114.059714467614
1058      10.580    -25.817610603483     12.757775582318     -38.575386185802     114.234482566664
1060      10.600    -25.808338200826     12.341048233278     -38.149386434104     110.503061459444
1062      10.620    -25.813683218000     12.408838922518     -38.222522140518     111.110066517514
1064      10.640    -25.813503008026     12.767766264229     -38.581269272255     114.323940197512
1066      10.660    -25.819332553563     12.934300629552     -38.753633183115     115.815106657490
1068      10.680    -25.795670403913     12.729479287587     -38.525149691500     113.981114527199
1070      10.700    -25.814744199024     12.891595189004     -38.706339388028     115.432717590341
1072      10.720    -25.814822805893     13.052019380040     -38.866842185933     116.869172898397
1074      10.740    -25.823740877430     12.918069447489     -38.741810324918     115.669770923020
1076      10.760    -25.797336045486     12.545537966684     -38.342874012170     112.334084331350
1078      10.780    -25.814462913706     12.712505360017     -38.526968273723     113.829128170284
1080      10.800    -25.805455827297     12.799533780902     -38.604989608199     114.608389928281
1082      10.820    -25.806049763423     12.882154004601     -38.688203768024     115.348180218752
1084      10.840    -25.807927288557     13.166224031861     -38.974151320418     117.891773525228
1086      10.860    -25.822028417694     13.217614555410     -39.039642973105     118.351929751416
1088      10.880    -25.808664755823     12.746185847677     -38.554850603500     114.130706847200
1090      10.900    -25.806419668280     12.576594349276     -38.383014017556     112.612166491744
1092      10.920    -25.807690545140     12.659565610620     -38.467256155760     113.355100010709
1094      10.940    -25.818734852803     12.764539190718     -38.583274043521     114.295044637287
1096      10.960    -25.804938831311     12.669788765006     -38.474727596317     113.446639224892
1098      10.980    -25.819841617532     12.917792983232     -38.737634600764     115.667295432598
1100      11.000    -25.817850679170     12.963116328644     -38.780967007813     116.073125498966
1102      11.020    -25.809325958597     12.782354383353     -38.591680341950     114.454563771273
1104      11.040    -25.811818393940     12.743852905197     -38.555671299137     114.109817431534
1106      11.060    -25.815414828679     12.815828784089     -38.631243612767     114.754297123892
1108      11.080    -25.807477382791     12.894152945647     -38.701630328439     115.455620015991
1110      11.100    -25.808226591700     13.018864791967     -38.827091383667     116.572303182448
1112      11.120    -25.817291793783     13.218110388665     -39.035402182449     118.356369495239
1114      11.140    -25.823685852061     13.218177531218     -39.041863383278     118.356970696810
1116      11.160    -25.813537601719     12.991939610679     -38.805477212398     116.331212238920
1118      11.180    -25.814144478588     13.074322163695     -38.888466642283     117.068874400763
1120      11.200    -25.820455609215     13.203368148642     -39.023823757857     118.224365906520
1122      11.220    -25.812195497846     13.012527552797     -38.824723050642     116.515558867359
1124      11.240    -25.810587485389     12.883236099341     -38.693823584729     115.357869410404
1126      11.260    -25.810046354629     12.889211409106     -38.699257763735     115.411372971020
1128      11.280    -25.809941643295     12.969835240080     -38.779776883375     116.133287348214
1130      11.300    -25.816047314359     13.115833058864     -38.931880373223     117.440567381245
1132      11.320    -25.820436381349     13.083805457150     -38.904241838500     117.153788821299
1134      11.340    -25.812288694338     12.987746607253     -38.800035301591     116.293667639269
1136      11.360    -25.826476350386     13.052987782432     -38.879464132817     116.877844076645
1138      11.380    -25.813812883369     12.752251893628     -38.566064776997     114.185022869291
1140      11.400    -25.809816833984     12.486717625218     -38.296534459203     111.807400723507
1142      11.420    -25.811059139329     12.733035849650     -38.544094988979     114.012960363046
1144      11.440    -25.821080206256     13.220842295420     -39.041922501676     118.380831279548
1146      11.460    -25.813373771681     13.019208672199     -38.832582443880     116.575382322707
1148      11.480    -25.803664698926     12.688167735605     -38.491832434531     113.611206486863
1150      11.500    -25.808776455599     12.772445931053     -38.581222386653     114.365842433122
1152      11.520    -25.816388071212     13.021188630644     -38.837576701856     116.593111081688
1154      11.540    -25.812103551447     13.067447539705     -38.879551091152     117.007318284706
1156      11.560    -25.813035833381     13.010040070000     -38.823075903381     116.493285681224
1158      11.580    -25.813932732158     12.888196061560     -38.702128793719     115.402281440861
1160      11.600    -25.809956963251     12.695250973450     -38.505207936701     113.674630553617
1162      11.620    -25.814999653663     12.777953178401     -38.592952832064     114.415154912957
1164      11.640    -25.821268274238     12.801836731776     -38.623105006014     114.629010795906
1166      11.660    -25.814040250574     12.544993777517     -38.359034028091     112.329211603538
1168      11.680    -25.814410761241     12.555449272987     -38.369860034228     112.422831224551
1170      11.700    -25.813422892701     12.761627668452     -38.575050561153     114.268974556542
1172      11.720    -25.811930948881     12.942731310435     -38.754662259316     115.890595872848
1174      11.740    -25.819993239523     13.018862723455     -38.838855962978     116.572284660775
1176      11.760    -25.819606382505     12.887420663105     -38.707027045610     115.395338440431
1178      11.780    -25.815550490901     12.734106073780     -38.549656564680     114.022543263992
1180      11.800    -25.813148493425     12.629359908662     -38.442508402086     113.084634935390
1182      11.820    -25.806553734078     12.728915992431     -38.535469726509     113.976070722325
1184      11.840    -25.814063010977     12.949446622370     -38.763509633347     115.950725491772
1186      11.860    -25.814418669503     13.078113600411     -38.892532269914     117.102823329292
1188      11.880    -25.819667841960     13.010911475945     -38.830579317905     116.501088342952
1190      11.900    -25.809155799017     12.721237905697     -38.530393704715     113.907320315212
1192      11.920    -25.817165562402     12.897225158052     -38.714390720453     115.483128933361
1194      11.940    -25.829406573771     12.960349090172     -38.789755663943     116.048347350700
1196      11.960    -25.793404589821     12.480637567752     -38.274042157573     111.752959240809
1198      11.980    -25.815885423941     12.795723331182     -38.611608755123     114.574270755292
1200      12.000    -25.820262032113     13.111340961657     -38.931602993770     117.400344663984
1202      12.020    -25.818615275145     12.965618456037     -38.784233731182     116.095529814378
1204      12.040    -25.807356952177     12.668454983075     -38.475811935252     113.434696399294
1206      12.060    -25.815300114369     12.663713421852     -38.479013536221     113.392239954649
1208      12.080    -25.814960000272     12.728819144300     -38.543779144573     113.975203533838
1210      12.100    -25.818708131134     12.707290626221     -38.525998757355     113.782434887977
1212      12.120    -25.811762531887     12.842231825575     -38.653994357462     114.990712771971
1214      12.140    -25.822600108269     13.153796300861     -38.976396409130     117.780494297037
1216      12.160    -25.800492715520     12.862977472212     -38.663470187732     115.176471503484
1218      12.180    -25.815184108322     12.857462594325     -38.672646702648     115.127090698995
1220      12.200    -25.812869224496     12.783024860046     -38.595894084542     114.460567291056
1222      12.220    -25.813942637183     12.790912317050     -38.604854954233     114.531192421887
1224      12.240    -25.812033189549     12.891975867092     -38.704009056640     115.436126222522
1226      12.260    -25.814258735711     13.037096083009     -38.851354818721     116.735548105933
1228      12.280    -25.816322432518     13.226360876175     -39.042683308693     118.430245239921
1230      12.300    -25.820469384772     13.277397976707     -39.097867361479     118.887236878730
1232      12.320    -25.807951087119     13.040054984022     -38.848006071141     116.762042421027
1234      12.340    -25.807033066312     12.933955447544     -38.740988513856     115.812015860994
1236      12.360    -25.818831395436     13.009907502973     -38.828738898409     116.492098661932
1238      12.380    -25.810461006782     12.819566350424     -38.630027357206     114.787763691295
1240      12.400    -25.814141094237     12.778369397758     -38.592510491995     114.418881785445
1242      12.420    -25.816344322093     12.860493723844     -38.676838045937     115.154231755832
1244      12.440    -25.821851874064     12.744362525233     -38.566214399297     114.114380623662
1246      12.460    -25.812776608182     12.627694723293     -38.440471331475     113.069724688090
1248      12.480    -25.819474424411     12.783182240960     -38.602656665371     114.461976496535
1250      12.500    -25.808714754743     12.645932378906     -38.454647133648     113.233026600612
1252      12.520    -25.817039918126     12.394365881670     -38.211405799796     110.980473366911
1254      12.540    -25.797941987727     12.257704613208     -38.055646600935     109.756793800750
1256      12.560    -25.822856874877     12.770516774360     -38.593373649237     114.348568558440
1258      12.580    -25.807204615905     12.898379756612     -38.705584372517     115.493467331955
1260      12.600    -25.814092018596     12.981383037840     -38.795475056436     116.236687560372
1262      12.620    -25.811584914603     12.991555669373     -38.803140583976     116.327774387541
1264      12.640    -25.805749516897     12.865200153225     -38.670949670122     115.196373626220
1266      12.660    -25.810104200496     12.947255628023     -38.757359828519     115.931107094826
1268      12.680    -25.821538189657     12.939751314294     -38.761289503952     115.863912669727
1270      12.700    -25.799023457273     12.622402340651     -38.421425797924     113.022336129731
1272      12.720    -25.814838822668     12.895629059789     -38.710467882457     115.468837299367
1274      12.740    -25.818044554078     13.004456240118     -38.822500794196     116.443287473218
1276      12.760    -25.803826373921     12.810679669408     -38.614506043330     114.708191402138
1278      12.780    -25.815049418325     13.046549161187     -38.861598579512     116.820191975651
1280      12.800    -25.820583290502     13.143205133724     -38.963788424227     117.685659857459
1282      12.820    -25.803195025982     12.850056249780     -38.653251275762     115.060773500405
1284      12.840    -25.818399812298     12.895603116690     -38.714002928987     115.468605002093
1286      12.860    -25.824940426515     12.936278038140     -38.761218464655     115.832812584784
1288      12.880    -25.811827001718     12.690704116490     -38.502531118208     113.633917511689
1290      12.900    -25.811598343324     12.678577853193     -38.490176196517     113.525337657448
1292      12.920    -25.812931158084     13.017274836307     -38.830205994390     116.558066549976
1294      12.940    -25.823997816680     13.255298448249     -39.079296264928     118.689355345063
1296      12.960    -25.812394626443     13.048872794928     -38.861267421371     116.840998039873
1298      12.980    -25.809102028881     12.847629250503     -38.656731279385     115.039041890157
1300      13.000    -25.816824322330     12.795843833154     -38.612668155485     114.575349742795
1302      13.020    -25.812041584166     12.732479731300     -38.544521315466     114.007980820058
1304      13.040    -25.817508110268     12.809505157192     -38.627013267460     114.697674694552
1306      13.060    -25.810362000199     12.968351175241     -38.778713175440     116.119998873445
1308      13.080    -25.818628367780     13.304305513827     -39.122933881608     119.128169834500
1310      13.100    -25.824065448745     13.333275006441     -39.157340455185     119.387565759560
1312      13.120    -25.810046529464     12.980821932136     -38.790868461600     116.231663360087
1314      13.140    -25.807367205843     12.847626890082     -38.654994095926     115.039020754698
1316      13.160    -25.815921492214     13.119448306016     -38.935369798230     117.472938689638
1318      13.180    -25.815898416518     13.210307957499     -39.026206374018     118.286505694826
1320      13.200    -25.808131803172     13.047558720043     -38.855690523215     116.829231673269
1322      13.220    -25.806235385773     12.941678538492     -38.747913924265     115.881169240637
1324      13.240    -25.813267429369     12.920055205278     -38.733322634647     115.687551609951
1326      13.260    -25.814134853708     12.844976847119     -38.659111700827     115.015291987507
1328      13.280    -25.807963138738     12.779772183708     -38.587735322446     114.431442480384
1330      13.300    -25.816339731238     12.937869777388     -38.754209508626     115.847065187689
1332      13.320    -25.805336379561     13.005042014668     -38.810378394229     116.448532560982
1334      13.340    -25.822034417848     13.042462749392     -38.864497167240     116.783601808825
1336      13.360    -25.801970816938     12.811778010725     -38.613748827663     114.718026067378
1338      13.380    -25.821148333794     13.044122884018     -38.865271217812     116.798466831236
1340      13.400    -25.826431573308     13.144081232233     -38.970512805541     117.693504536897
1342      13.420    -25.809427309998     12.944325397659     -38.753752707657     115.904869499776
1344      13.440    -25.812545551907     12.842065860997     -38.654611412903     114.989226707449
1346      13.460    -25.812698197330     12.922816990102     -38.735515187432     115.712280925682
1348      13.480    -25.820804827257     13.067519060798     -38.888323888054     117.007958692196
1350      13.500    -25.812824126586     13.039911799496     -38.852735926082     116.760760331512
1352      13.520    -25.819888834108     12.807980946076     -38.627869780184     114.684026745732
1354      13.540    -25.794363372028     12.502759542965     -38.297122914993     111.951041765107
1356      13.560    -25.829670557067     13.087167917650     -38.916838474716     117.183896651055
1358      13.580    -25.814334358171     13.061002559699     -38.875336917870     116.949609246688
1360      13.600    -25.805833495007     12.793976917217     -38.599810412224     114.558633178477
1362      13.620    -25.813595617732     12.960607050063     -38.774202667795     116.050657151059
1364      13.640    -25.811061238817     13.054775317316     -38.865836556133     116.893849854555
1366      13.660    -25.810320737870     13.032054547047     -38.842375284917     116.690405655494
1368      13.680    -25.810776797966     12.899070742177     -38.709847540142     115.499654490363
1370      13.700    -25.801390191824     12.770833987684     -38.572224179508     114.351408920356
1372      13.720    -25.814812365573     12.958498578923     -38.773310944497     116.031777675707
1374      13.740    -25.808088656498     12.878324407858     -38.686413064357     115.313889601277
1376      13.760    -25.805251008808     12.815708169984     -38.620959178792     114.753217132342
1378      13.780    -25.812968431435     12.907705805542     -38.720674236977     115.576973768243
1380      13.800    -25.801565101137     12.865236158786     -38.666801259923     115.196696023850
1382      13.820    -25.816889740793     12.977161931389     -38.794051672181     116.198891323231
1384      13.840    -25.810375079748     12.835960559492     -38.646335639240     114.934559186943
1386      13.860    -25.802423331286     12.678888810570     -38.481312141856     113.528122002955
1388      13.880    -25.809132141145     12.843342217510     -38.652474358655     115.000655339728
1390      13.900    -25.822580722837     13.141932365181     -38.964513088019     117.674263352244
1392      13.920    -25.810908226109     12.913928873065     -38.724837099174     115.632695778239
1394      13.940    -25.807372161293     12.628324846734     -38.435697008027     113.075366880553
1396      13.960    -25.820067967493     12.782532108397     -38.602600075890     114.456155140265
1398      13.980    -25.810806573450     12.801293772846     -38.612100346297     114.624149083771
1400      14.000    -25.814279703432     12.740131885003     -38.554411588436     114.076499020054
1402      14.020    -25.804344652548     12.577081599050     -38.381426251598     112.616529378159
1404      14.040    -25.814242545181     12.709386948197     -38.523629493378     113.801205578423
1406      14.060    -25.809046341887     12.829797139361     -38.638843481248     114.879371266053
1408      14.080    -25.806162557903     12.940285776825     -38.746448334729     115.868698304201
1410      14.100    -25.815946897367     12.953596061332     -38.769542958699     115.987880010575
1412      14.120    -25.806313616429     12.651263576697     -38.457577193126     113.280762713948
1414      14.140    -25.800207428862     12.512137331563     -38.312344760425     112.035011483907
1416      14.160    -25.816038346871     12.866813395305     -38.682851742176     115.210818767780
1418      14.180    -25.819570663540     13.056129139926     -38.875699803466     116.905972126524
1420      14.200    -25.799482482193     12.715321609521     -38.514804091714     113.854345168567
1422      14.220    -25.825675819545     12.720178674824     -38.545854494369     113.897835849053
1424      14.240    -25.796026142464     12.566440420165     -38.362466562629     112.521247128058
1426      14.260    -25.820471360022     12.877643445980     -38.698114806002     115.307792196022
1428      14.280    -25.807897817969     12.983337025567     -38.791234843536     116.254183774780
1430      14.300    -25.812058787702     12.977689244370     -38.789748032072     116.203612939876
1432      14.320    -25.810952031060     12.946677973977     -38.757630005038     115.925934718923
1434      14.340    -25.808620829407     13.010461689745     -38.819082519152     116.497060909367
1436      14.360    -25.820869096974     13.045828128905     -38.866697225879     116.813735775733
1438      14.380    -25.803847042175     12.753892741398     -38.557739783573     114.199715195148
1440      14.400    -25.814305952886     12.606979182024     -38.421285134910     112.884235523255
1442      14.420    -25.804476555571     12.664306060172     -38.468782615743     113.397546501339
1444      14.440    -25.829208129488     12.914018162425     -38.743226291914     115.633495284690
1446      14.460    -25.796790115645     12.697540796996     -38.494330912641     113.695133877747
1448      14.480    -25.822572086339     12.995812842911     -38.818384929250     116.365893573225
1450      14.500    -25.803212779773     12.947975231166     -38.751188010939     115.937550498079
1452      14.520    -25.810873208547     12.934514097690     -38.745387306237     115.817018073952
1454      14.540    -25.816653901759     12.715770147987     -38.532424049746     113.858361429804
1456      14.560    -25.810811299535     12.532478815590     -38.343290115125     112.217151300319
1458      14.580    -25.805970573233     12.680383333750     -38.486353906982     113.541504122819
1460      14.600    -25.810243002060     13.023722569713     -38.833965571773     116.615800242241
1462      14.620    -25.809077426874     13.194174590787     -39.003252017661     118.142045809438
1464      14.640    -25.812908121509     13.081353475730     -38.894261597240     117.131833518278
1466      14.660    -25.806574351881     12.753683534988     -38.560257886869     114.197841938648
1468      14.680    -25.813038647929     12.684267461979     -38.497306109908     113.576283021042
1470      14.700    -25.811993868432     12.847759174829     -38.659753043261     115.040205246419
1472      14.720    -25.818046511481     12.982243462003     -38.800289973483     116.244391890048
1474      14.740    -25.799532601322     12.743801779379     -38.543334380701     114.109359645510
1476      14.760    -25.819289474254     12.645178192755     -38.464467667009     113.226273537422
1478      14.780    -25.797902347722     12.543083652828     -38.340986000550     112.312108143443
1480      14.800    -25.822090159956     12.865602124957     -38.687692284913     115.199972923960
1482      14.820    -25.809124555976     12.817087581257     -38.626212137233     114.765568527926
1484      14.840    -25.805690961788     12.868338595508     -38.674029557296     115.224475572985
1486      14.860    -25.816901256191     12.958930811377     -38.775832067568     116.035647931177
1488      14.880    -25.804956287282     12.747929398376     -38.552885685659     114.146318786025
1490      14.900    -25.816971128118     12.966493292840     -38.783464420957     116.103363196366
1492      14.920    -25.806052320381     13.070498437900     -38.876550758281     117.034636352375
1494      14.940    -25.810350973470     13.095882147795     -38.906233121266     117.261924796732
1496      14.960    -25.813369003303     13.074907996606     -38.888276999909     117.074120011094
1498      14.980    -25.801572491270     12.959186355049     -38.760758846319     116.037936096458
1500      15.000    -25.815862667436     13.151138403882     -38.967001071318     117.756695204150
1502      15.020    -25.807930429429     13.150918556331     -38.958848985760     117.754726665742
1504      15.040    -25.809097221357     12.972544379340     -38.781641600697     116.157545269945
1506      15.060    -25.812041372752     12.767232768965     -38.579274141717     114.319163224049
1508      15.080    -25.807356784226     12.791482175559     -38.598838959785     114.536294995727
1510      15.100    -25.813341727438     12.909561300269     -38.722903027708     115.593588065833
1512      15.120    -25.811462608044     12.765367561084     -38.576830169128     114.302461953853
1514      15.140    -25.799823797486     12.489762669262     -38.289586466748     111.834666372482
1516      15.160    -25.813919234186     12.781435039416     -38.595354273602     114.446331867652
1518      15.180    -25.814109849715     13.142764304084     -38.956874153798     117.681712621864
1520      15.200    -25.807754739444     13.065639201018     -38.873393940462     116.991126227329
