Step: 0   Time: 0
23.754410392800    33.331098904900    16.896712784800
29.524169690800    29.655134308600    25.538755996500
33.526402395700    3.430391750060    27.468146633500
9.146911026460    2.277885409340    5.405281664090
21.020251430000    16.872100417500    26.869346157900
32.958574332300    22.752301761800    25.472718010600
4.919486281040    9.530264834090    8.163723834570
6.448636896310    22.319090806500    4.157071746730
32.040379920600    19.914267469700    32.988588142400
18.976067111200    9.682679820010    4.548594923120
5.335645798390    20.932468812700    17.311820328800
15.920766705700    4.176922849990    34.060625001700
13.896018948500    8.496755029820    26.184520401800
29.429008818300    7.765830850050    32.079463994400
23.886106010400    34.680043166100    31.207036118400
35.788789942100    16.336669211600    16.992857874700
26.921996241200    7.281502435660    35.013960886800
0.269457590235    16.993845522200    7.657168513230
5.876294917910    0.809788240922    33.427030979500
13.851404763600    1.617143643290    33.289969761300
14.337420659200    1.872220726700    23.932720865900
4.435851492430    6.759612897060    14.802600451500
14.514382429500    8.603681646470    3.335898524410
3.498785546300    4.246156809780    35.833021860800
32.691873162100    0.939336693431    30.346569933300
21.982583703900    31.602158601000    28.090960520800
7.119649521900    1.186002070280    24.355236667900
33.328298855800    18.937196520800    25.171119770200
10.653464200300    13.221170410900    11.429325922900
10.461699152200    14.171121302500    23.718335069800
10.463963628900    13.991980621500    27.236255183700
26.297677197800    5.677672132290    27.801168585500
10.651638098600    19.382226356200    19.389035947500
8.413254993400    26.294978894400    22.699625980000
6.828873678900    14.549898265300    22.272860645600
19.908755093000    9.478324736920    11.636475721800
8.642142170840    3.423425866120    31.149703643600
8.776231020640    16.034100619700    0.490425640190
26.019749256200    13.739361722700    35.555016119200
20.381014357300    23.063844338000    11.138850107200
23.546658303700    21.939517040900    0.022433812303
5.152714017890    22.211509861200    12.462597975800
5.498195012390    30.240382630600    28.815297079900
3.688908040480    17.608404267100    12.894066044700
9.633688676180    4.857981609220    11.843891593500
12.793099368800    8.003120275260    29.547461275400
20.326058255500    8.330560206700    8.022789084330
16.312869771000    23.188789577000    22.617414166200
3.450828276000    6.630239619100    25.938326097700
6.752213207190    5.619858646330    27.832069460800
26.005304702100    10.668290801400    20.331316751000
13.976454283300    6.389429065390    22.825109127800
18.439223856800    28.289494103900    5.240994993550
4.034242839820    3.837092795180    16.678913701600
19.774102080700    4.922958419450    3.231769347070
23.120977409000    6.341867513080    26.100997308500
35.713289344100    32.618609445000    8.639008271810
35.747510405500    7.464920954500    1.226021186460
15.567456447900    5.525114303130    30.776465523900
8.080186331300    11.013941120900    16.190529799200
13.785559800400    22.619953512300    19.373055016700
18.062222936600    10.600676033500    16.188256585600
21.095761051500    11.074054644200    18.232197211600
2.389337409760    23.761198560900    35.147109093900
32.529339864600    9.509287216330    17.320655352200
3.494977946790    1.538068322360    30.212781055600
28.183628930100    15.598701109700    15.909030386500
9.675513439210    22.341496281400    2.643600838280
1.572867863900    8.786856511240    14.103956512700
0.617556465818    33.293570314100    14.282124059100
29.914509428300    9.287405278330    19.898703882400
21.623586854100    22.086141633700    5.296998870230
5.907278668660    20.965429441200    0.883624264931
21.660940397100    12.408420103100    27.328439152700
6.071821299840    5.012841378580    11.490445045100
19.783149346600    12.624671046700    13.773190131600
29.337679532200    23.984071426300    12.139787637900
4.051803451740    18.329022224300    19.178600835300
21.752738231100    6.068659901550    31.146709377200
20.100191646100    25.051726846500    7.564481976920
26.862282551700    23.396793791700    9.596067866520
31.037903766400    31.214642978000    5.740388488000
1.675231437020    15.956375052200    19.740903072600
8.400999427830    26.437257535100    29.114832331900
9.182536840230    19.708976451600    29.839107419600
33.840107626500    26.442023401900    31.735140917800
7.336048302050    13.330699268900    8.209938807210
4.267497209780    27.807642845900    7.839419048450
19.643578842200    3.254903509120    33.519780820100
1.608993409710    32.653231218400    2.195667448100
20.312268285700    12.170554908400    2.134892030770
6.118264195020    33.769133907300    22.593789902900
13.911700155600    18.550929101800    26.689154111100
26.466337880600    27.862128964800    18.950562120100
20.947559410400    28.353120071300    33.943600073800
31.169683722400    0.733407114098    22.277881390200
5.348753719680    10.719094116200    4.435757914470
34.194706738000    33.100366869000    4.183216725180
19.191462342700    11.236103824000    22.456136288200
2.394894295580    26.112373130800    15.067357893700
18.727394909800    32.914717636200    5.402455919730
34.128916740300    17.268503733700    29.130365753400
3.238440105510    15.907173027400    23.343884217500
17.008458280100    31.878255361300    30.720868834800
7.099746078640    20.870492012800    25.016264682000
1.293682290890    22.328556161300    14.460016206000
17.403948485300    26.872104752400    35.501403936500
13.068791451800    16.923731129800    23.273789527200
27.416840465300    8.228219193560    17.612832321500
0.475428441133    28.879610054000    25.353861201000
25.109292230700    2.262766033570    1.652956341990
19.184174540100    5.152380710710    19.962050141800
34.348393741700    23.221630534000    33.739780908900
34.773266597500    26.375990877300    10.922952779200
16.711416456700    23.516329895100    5.462390901220
22.718343756800    20.003569736300    12.248570590400
9.349403299870    23.409966209000    35.163301201300
2.784381751550    2.270700839890    22.993244567700
28.866379967400    14.070119856800    30.278221849200
17.489038961700    34.015403270000    9.291823213070
9.876121642770    8.172836691290    12.743797986900
5.952175317930    34.189028636700    26.745976535900
32.014622789000    27.932128435500    0.384819091618
10.360131436000    17.577115754600    33.221182670700
5.160940503530    15.024109478700    32.673970516100
18.269436350200    21.037092327600    26.004429703200
10.048270023300    29.305217002700    9.991782136890
19.047928242700    20.718730296400    8.756610437240
27.944343133100    23.543478372200    29.371266514800
17.460495452000    33.884728126100    18.537537025900
28.526780205500    30.028221940500    34.448426356300
3.015722951750    22.002332314900    32.037245571500
3.826803861450    29.859180442300    25.755556632300
11.861315684900    29.422144691300    26.005352113800
8.308948744690    15.197413547800    29.673909413500
29.332023619500    0.721095362324    25.477970475200
21.488582050500    15.401106426200    23.280098406900
2.655670203360    35.962990419200    26.062341184500
23.774618883200    0.081327417626    11.719352628100
2.849269159800    21.064859719300    7.577573589020
22.150418353300    25.210614911800    31.962159446200
10.319267003300    34.001139578400    22.655942587100
32.883284594600    14.123693644400    0.637137870198
8.725105469090    10.701670694200    35.347026976300
4.746212770320    25.833637458000    4.058412621680
35.964362574000    28.405314362700    13.808686131100
15.083199718300    12.343570186300    34.529059427000
28.533433317900    33.890128295200    2.620985485930
13.000103397200    19.289428636400    35.979338576600
26.155885071600    4.426302594500    14.764098373300
26.248602976800    0.864047976454    8.891897068610
33.620925031000    4.928706325150    16.726366637200
30.998751318800    16.655489479100    31.441251837800
31.943110561100    3.394226692940    24.290148123700
14.216968342300    17.179839481700    16.870380797600
22.973262717200    12.819962054100    11.933759018700
15.540888803100    19.829022250800    6.298410495780
15.591924606100    16.535759552000    28.849902911700
15.526601532100    7.651126861080    17.154392624800
23.844949278900    9.045023013630    17.374034890100
3.825013525670    29.856179633600    21.125802283100
25.048451491500    9.189142147130    1.078218301160
29.594694368500    1.923881887260    18.978658352700
21.612412646900    26.327602258500    10.790297627800
17.244148508900    20.490364958900    33.812463289300
30.588745985200    3.535892559500    14.610962567500
26.315678731400    34.822298456800    34.656228165000
20.328346333100    7.870028009430    16.826653968000
27.768816976600    10.830400082100    32.268687750300
4.525694088500    19.408680792200    22.318891488900
6.686738595250    34.563260050700    18.807236581700
12.514368472200    3.338932050910    13.170739654500
16.592289494400    20.467384164100    18.148641884900
0.407327357011    11.011196971400    23.984643076500
25.662647513400    21.289930979700    2.901867908950
18.154845274200    1.204881387390    12.905725971600
22.420428824600    28.594077306200    14.330426063100
27.096858682300    16.360219997800    26.852730842600
0.884353746288    10.682323127800    30.919094054300
13.853648076300    13.817773822600    21.886978913100
31.138478588400    19.486452066600    21.351259560900
7.607731384000    31.059624584700    26.070617262800
24.012428090700    26.644066631600    8.047552462940
14.338701778200    30.111736494900    23.060101653200
6.850118175950    32.419584343100    7.275492856420
4.993826301790    11.002499049800    33.170985612400
13.052773971900    6.860702457840    13.483059975100
10.225206389200    0.275306945520    33.096085311200
29.838085358000    19.232914572700    24.702846402800
15.995567992700    3.439239466380    20.498678636100
22.125879723300    31.571848602800    2.079810875870
14.013368026700    18.847573132500    13.210835639600
5.723541600270    4.821393478270    2.222348334890
12.561173905400    25.716473813400    26.134460434900
31.514967991700    16.263699833800    22.593272302200
21.323867188100    8.130957602350    1.790408891550
12.886570682100    21.713780635900    24.549149877200
18.566592740400    4.631790964660    29.165054985700
25.993628106400    24.386757488500    32.581069844200
18.720492848200    7.823954269320    31.835925055000
25.994625422000    20.132822807600    24.230442111500
16.762114839700    19.220286353100    1.399415280910
33.072659535900    14.528156394300    4.815599268690
6.729372011750    0.651915939275    29.420361107800
1.192920813160    29.791418688100    34.933590749300
0.179301157995    23.160876295400    21.670417424600
31.546408673400    23.436065706000    15.928345161800
33.759430486600    0.832066217489    19.243347297200
16.806204844700    6.564154829880    4.909282306490
22.077068415200    30.303840892500    21.533405826900
14.021262191900    17.401165889100    2.952597833740
8.575655719030    25.482749052600    2.965204304650
2.996562669770    4.895436296350    29.578213665900
22.846808742700    17.672428688400    16.129413955200
18.341412818300    1.809314171400    24.647943845700
34.361153873300    11.547699466900    8.749257801060
34.144200160700    13.637647158200    12.920640350800
2.656739917240    25.379041653100    28.123995209900
19.498007936600    25.122807642100    3.037912741220
7.857548510290    7.389572643480    9.754908295830
17.126413233900    30.290857855800    20.567699043400
10.467265326900    27.196995912300    0.288135864397
6.706321270370    33.585355382300    3.565425192960
4.869709853680    2.826228762820    26.855853000200
1.872726157760    34.541076255800    21.591977521200
14.534135967400    22.934275045700    8.654866741880
0.205736819118    26.208186379900    3.321640370040
30.684910365300    34.944196804800    6.603149693130
2.324223012140    17.553120692300    1.886082454760
17.095504400300    4.318107303410    16.191475422700
2.314603728640    34.431930334000    33.081019914700
35.429864753200    30.931637460000    22.388220288700
34.579499524100    0.564742074074    9.186724436700
9.156834768370    18.737304588800    2.891606451230
5.196506151410    27.791926182900    31.475242734200
19.992665186300    19.528853097000    29.408465272100
21.966904334100    3.140016460500    0.311011967836
25.575671474600    11.759845489800    28.338986016200
12.542342677900    35.844301638600    3.699787747860
24.384571759900    10.016568574900    9.865231037820
7.965174599530    9.551767973660    31.877141440500
15.842485989900    26.877583809700    25.633873584700
29.344874973800    25.659905007100    8.310268030890
11.649710155400    35.532096880800    12.376356433300
34.079188589500    30.794650141600    12.124230907500
0.473206396390    13.986515007400    25.325566726500
25.785370789200    7.891105086440    14.353572260300
15.835997236900    35.117180625400    3.564141094110
10.543014074000    15.815647823400    20.696153592900
28.810833782000    3.878854392450    32.691650775900
16.236484608300    24.676491661500    11.472142465100
30.567349119500    27.885002975900    20.879470557600
24.478201674000    16.634765609200    11.087609566100
35.714224562500    8.135702903210    17.522467282300
25.133904948800    5.874721419000    2.274817539120
15.441458316700    4.506058394680    26.585221295900
14.488708692700    9.755650761990    6.751540192690
23.026227150700    11.000852562100    23.426653699200
21.170424195200    13.708984247100    9.239668655580
32.998282476800    30.035047861700    32.535402032500
19.296401648800    1.077065675400    28.176170050700
19.702650290300    20.986996618400    2.167650679090
19.455006752600    13.614540002200    33.031699452100
0.725163730538    19.271966290500    5.074338066680
20.296592531800    5.021131159160    23.778882082900
17.605795354700    18.430717515400    14.145881438400
17.801038894300    13.897382882000    29.118227305800
29.585764969800    20.428617298100    17.767385682100
10.661356176700    25.716262162900    11.063834726000
15.315631464600    35.826847978200    20.443550300000
22.011838676700    22.820933186100    26.165205858000
12.638424658300    33.487029406900    17.043782332200
35.845612059900    3.521119843860    1.955908038430
13.559050431400    30.044301802000    16.689344563800
31.758253154100    6.864226447790    27.607847862600
29.392793283700    22.259444486300    26.365724396600
19.104195228000    24.986563597600    14.756920833000
28.028515503900    26.714977127700    0.719014432223
8.580779374290    11.291583145800    23.609388601300
0.157345931144    23.623469729100    30.085029092300
35.337949632500    26.758509440400    35.043215426100
18.966128083200    29.283462403600    1.329713272600
15.926025875300    35.155086845000    35.238977420400
18.401572553900    33.707176565600    1.987522408640
35.143001444200    22.446632319000    5.311559723470
31.513681029900    16.905247893100    2.533373347080
19.044835686800    6.008540235240    35.263011698400
8.435591994090    31.323236071000    16.274474674300
12.453734941400    24.920049156800    3.458627079030
33.595828092700    4.562052841980    33.730839996500
17.956510950100    28.399147346900    30.408289540200
33.145553807200    24.687874907700    7.236259943930
8.246207261860    19.300914476700    12.935916625600
19.957784073500    23.711489748500    22.207186052300
24.675925468800    25.958944705600    28.443321061800
30.148525801100    5.694599420280    6.426862286650
3.636712093890    24.239864669100    18.506225487300
18.936409129100    1.213598737470    20.369160795900
3.626396104910    22.899725399300    23.503578037800
4.052232779060    29.543807486900    12.708028309400
6.727977025120    24.131884476000    24.928096723900
23.794044618300    4.703480237130    33.739307418900
3.602469599280    2.030445181000    3.132940557330
30.290066653600    24.195389575100    35.474180147700
9.259543726270    26.981202234900    32.892612066400
32.901165771200    9.051180653790    30.421691476000
6.137366430310    25.004644443500    33.884399435600
19.810865073800    27.780402997500    16.619409378400
29.793259878600    16.823596803500    34.801572179400
27.357664232500    13.410711809200    9.146255525000
29.978857745400    3.315927586330    28.438424573300
35.715801733100    17.047911739200    12.644394746100
4.005091082040    15.666454938300    16.461491117400
24.357189101800    0.571267544117    21.382679402300
30.322022406300    34.566955870000    28.919780993400
26.323016573300    23.499524428200    14.354219770300
23.052907332200    30.842166898300    10.178467344000
14.280144848900    32.427161950500    28.127877670400
34.090775725200    20.916410321500    22.418542202800
29.524608284700    30.154689529100    13.421052404100
16.120690914900    10.081298074900    31.937012820100
11.082722625200    33.401807079700    26.296865744400
9.237519815910    19.909829766000    35.493642615000
20.634100452900    35.834918018800    7.703348662220
34.034298894500    32.566646191300    30.135903764500
10.977161327800    25.952618382800    19.989551987700
26.880995387600    35.701088851400    28.740056711500
14.516042073400    13.832858730400    14.076371947300
32.370347414000    9.613037478260    34.439753841800
31.116386002500    21.204782089800    5.692308977810
21.003136836600    19.356641406200    23.432313545000
3.091223833730    15.789398697900    5.066058498150
25.500861640300    16.206051834800    18.382125774800
9.626932666550    23.727749988200    14.298836261900
24.830212092800    12.600058762600    17.363959135300
35.163905614100    20.796308318700    8.424066695530
6.784471952110    15.000382279300    18.286331974800
14.425897765800    35.578103759100    7.024117265330
21.053385738500    15.353517039500    30.166344119900
18.363166331800    15.973007890700    20.977936048800
9.534110000200    6.041987941920    4.509767802900
25.614637212600    7.219855128050    31.754123870200
13.839039519600    21.694171888600    2.271438620070
9.981686191550    4.204849920730    8.384819858570
27.153994700300    31.805275275800    16.988854067400
13.892048590700    11.953916411600    27.806047648100
27.450940662000    8.799817086520    29.060884653900
20.822428017600    32.859926626200    19.121470824800
2.809900495390    9.157443267790    19.566094020000
2.149190680470    0.471465460902    8.437849660880
7.214167974900    9.422674163770    20.535225058100
2.028216463890    12.603817622000    34.115125332100
11.124246840000    32.210279204100    0.452418604213
21.115044772100    8.100178142070    21.446007634400
12.575583094200    14.317797688000    31.935633795800
33.879382883100    34.132995380500    22.847992167200
11.557874039600    25.986136999500    16.361855760700
21.453815285900    2.731012705170    12.713597206400
1.663808824920    0.218646122569    12.480916057700
24.759080814600    14.925422306600    14.880817205200
16.373797234700    26.784639900600    22.279705101600
21.826911527300    2.527351762160    5.011944545910
5.983368005550    25.440785877300    13.582497799200
18.266814269300    29.669335692600    23.677625268700
1.042574318400    29.527746681000    9.312218663880
8.397191341640    29.906859958100    34.898746584700
15.450983835400    14.549650548000    26.012504801900
25.507414675700    6.402913578640    19.639004424600
25.823493572400    2.955607376060    17.979163221300
6.832257921190    28.921555755100    5.887075023200
12.138700636800    10.843181209700    32.669184008600
16.162279655900    30.696266191900    3.390440704860
22.600111829800    18.382637439500    30.910569347800
19.571887818500    27.326287170200    20.101359723700
14.639295478400    1.323880129240    15.810081820400
34.581997051700    25.930425094300    27.362676519000
9.373781438320    34.654045843900    5.909967303850
22.331210602000    6.721691832330    5.315844263910
34.600721516400    1.409023796620    23.407795604600
20.116672186500    5.876767938520    13.269117290200
26.983988071500    28.499408720900    29.307095792800
30.044396777300    17.888923571000    27.894356104100
18.861629391700    4.897513311240    7.448726511760
22.557185061400    15.791470072500    33.862218055800
26.795639825000    12.040569283600    6.333324212420
19.587196808700    10.496166343700    29.420473606500
17.137882073000    8.263810468970    27.406159722200
30.269587762900    28.510085255600    10.049928188200
29.625274648900    6.616590591230    12.165571952600
20.278598013300    30.790550123100    12.644826777000
5.116491711880    26.352799693700    21.254397065800
3.969605236160    35.078347490300    0.166750860349
27.421736547100    26.585771372100    15.825897366900
23.020021280500    22.926654240200    8.971746077450
12.574650686900    12.766493923700    5.797360483920
28.966540364500    18.733242883800    13.423068176000
33.124632044400    23.270802827300    10.569877264300
15.560087805300    27.382170385400    14.975817698900
3.130682821220    7.717898424310    5.483106714710
13.029206030800    28.601866585000    19.845687991100
12.797536056200    2.749409084770    6.448512264280
8.832898183980    31.715478788700    12.509505182600
11.926006322900    21.687802075600    5.234338032600
19.914168488000    35.909411710500    34.811345809500
12.364322858600    4.060503685880    35.215088170000
11.257177132400    21.006950203900    32.957769430500
15.305783415300    16.201940140100    35.764494152900
17.195024162800    7.716257109260    13.644333274700
10.797262782100    31.876561366000    7.918767932590
12.704547901500    10.580285435800    1.334115556520
8.075060786860    27.847077093200    15.212012617000
35.642309976800    1.616717533330    32.326901462300
24.549264996500    14.149084209800    21.642652062900
32.249655225800    7.472005517940    23.769836214800
16.769437260600    11.905698172300    19.152395319400
9.221640323020    22.896210454000    26.917853369000
18.855751529300    9.678811703730    34.715481019200
1.675224368310    25.836539006900    32.163841172000
3.651985212620    31.517107876100    6.100669086910
9.910119595740    29.924473511800    22.626873546500
27.844059324900    7.698859623020    22.732383542600
30.448940517900    34.671001375500    19.640982711200
8.956386139790    33.895085471000    29.198232550300
35.028673787800    20.278450778700    31.307740091900
19.525534991700    16.790141081300    0.441365376123
34.354572763500    28.120134799800    20.578230388000
22.084281212200    29.452119252400    30.964337864800
10.435659356300    10.977953193400    29.673664897900
26.675346267000    0.391998355762    4.479550568840
31.444024889000    28.807852203700    28.505663564400
18.869356336000    0.754699510850    16.342653966200
31.655816625700    25.280614661000    29.569037701400
10.532490153100    14.613360608800    8.150621723070
8.551451971640    3.991788163900    19.660994080400
26.645070225300    26.772692483800    10.596696858300
14.706480341200    17.313892036800    32.314135555000
5.305467568290    3.823538324410    6.254520632150
16.869015754000    29.823113933800    27.012483837400
31.575831613300    18.069740601400    16.017565350200
7.373630795890    26.799488341200    10.385849959200
28.672922427000    9.241891504410    9.912127318620
9.523499315650    8.090547271720    24.003212990500
20.605065894200    24.507899774400    34.992506463500
23.997803112700    33.968367011400    8.862230432050
33.137512386800    12.343415516300    23.090354452100
21.356718738400    14.733538001800    18.943982327300
12.552017205300    25.399991644100    31.853409339700
7.155186211550    1.897603649900    17.130442068400
33.026660201100    29.210738894100    23.850469744900
6.677283395390    1.414968995480    1.706558666710
16.959934330200    30.669822699300    16.042372813400
30.090301261600    20.212886875700    10.199586732900
28.653389672100    13.958999788000    20.299659510700
10.697443827400    3.632026167470    2.379186070720
18.584172242100    16.090679572500    8.505220552000
24.298321249100    16.439848611100    25.187177904700
32.294552015600    5.534073815220    9.816753346670
12.048316300300    17.400645114700    29.610934711400
17.871358375100    11.172983026600    8.777628575940
33.821941037600    20.479082745000    14.116939265900
17.783069142300    2.037750180430    0.929271798982
0.307186657268    30.263308449800    5.170901487160
12.738958026000    11.710062249000    24.439623649100
2.202692316850    33.092082409700    18.015430683700
17.641192426600    33.065421585100    25.889838958000
10.871152079100    2.009716766760    16.322341728000
9.044741128730    27.345605845000    25.914682440900
32.531868788500    31.526425867300    20.467723586400
20.471323153600    21.502162067600    32.730767881500
25.828444251000    9.256050906350    25.764943919800
25.824314788300    30.043438978200    22.633598295800
6.530842040100    7.530517922060    34.724123880300
31.327265191900    6.880207217130    2.735179161960
11.381971924200    11.215802766700    14.082746286300
9.416482782310    12.113010200200    19.752266200900
8.810293342780    13.007382922000    5.005479547900
11.264179027100    16.069838762300    13.163720689400
19.662263800100    18.915336895400    17.832125496200
23.349647405300    0.404388644512    28.091520469300
31.020415739900    4.290086120360    21.127109530100
17.110940054900    13.798052391200    11.078237223500
14.441490585000    10.500317520500    11.983983406000
24.285714734900    0.745805193529    15.396874427800
7.008752521370    21.291327159100    33.201896841100
30.469280167000    24.525784903400    3.635735963830
13.791486252800    28.730234985100    29.202485767800
21.989792974100    3.660803573110    8.362705939060
29.393656483900    9.847812256410    14.440481822400
0.422350050174    17.503396567100    25.983734661400
29.952990925600    2.850481144110    8.935221325160
33.176228709700    6.718156735310    19.496876891100
2.535317617190    11.878954901000    27.229934724600
35.394784253200    7.655001702440    4.794294282300
13.295148822300    23.706861376500    13.016776685600
33.828245139700    0.011617826389    5.699693122550
2.896812232820    28.800047506600    2.711436868340
0.530502717576    35.934129254700    28.879959450000
29.639330731800    16.547035477000    5.636037144250
12.087982173500    3.240047407190    29.281026707500
6.278385267000    35.309421762900    13.920656303700
25.519016818700    35.453358807100    24.645197493100
16.076146804700    26.769360403000    7.320458862170
17.037782577300    8.217633358990    1.258134024510
33.990329762600    32.694794354500    34.470923614600
26.495266864100    35.735979326000    18.580901563400
2.533613472590    13.860638910300    30.231350607800
8.381347643560    3.803313961110    35.137636171800
28.348213173900    4.458779331440    3.359929375550
31.623268924800    2.914257302620    1.311620674170
24.121909755300    25.594685344500    35.401095623100
4.515599390380    31.295195278400    35.768979407400
19.411823027300    18.462175428800    5.599463450550
8.333335059840    13.996917620500    33.311979399100
29.041950711800    35.847709574900    32.126404406900
13.652382385000    14.238272511600    9.992237067900
33.854408606600    26.554521135400    17.049319934600
31.174009175000    26.785624680700    13.758539101800
14.336886703500    8.175700627770    34.952225116100
30.191294409700    33.015379762400    23.278302926600
28.623414922200    9.723160229420    4.048531606410
6.210172975600    23.139859368800    29.158654438000
1.242420285510    8.507367003040    8.244720570840
25.385572988200    13.319940603900    32.252777491600
24.956548080300    5.980455439710    23.313332343700
19.294936446900    13.135552428400    5.689436276530
27.862488292200    30.131409480300    2.513459435120
23.742168682200    22.489716722500    22.633133988400
27.952296599800    22.407508785400    21.549094108000
24.926245392100    23.124398931200    5.900763915990
27.379106538600    19.895187524600    30.783782035300
9.221506093780    1.629929102300    27.180309076600
16.079188866700    26.455150036300    18.597303884300
3.425213439470    26.471679468500    24.557987070300
26.362020239600    16.917462231200    33.569429799400
22.772378992100    9.859185012240    13.621855170600
12.051555638200    17.728970896200    6.329394868620
9.289645021530    17.171887738300    26.991945491100
26.099715062600    12.849723714200    24.928742677900
6.117707803930    18.015968386400    29.306450353100
